file_path,label
Dataset\train\angry\Training_23242376.jpg,angry
Dataset\train\angry\Training_23272363.jpg,angry
Dataset\train\angry\Training_23274253.jpg,angry
Dataset\train\angry\Training_23296946.jpg,angry
Dataset\train\angry\Training_23314296.jpg,angry
Dataset\train\angry\Training_23372466.jpg,angry
Dataset\train\angry\Training_23380555.jpg,angry
Dataset\train\angry\Training_233976.jpg,angry
Dataset\train\angry\Training_23412616.jpg,angry
Dataset\train\angry\Training_23447931.jpg,angry
Dataset\train\angry\Training_23467824.jpg,angry
Dataset\train\angry\Training_23487884.jpg,angry
Dataset\train\angry\Training_23492125.jpg,angry
Dataset\train\angry\Training_23497778.jpg,angry
Dataset\train\angry\Training_23519436.jpg,angry
Dataset\train\angry\Training_23539303.jpg,angry
Dataset\train\angry\Training_23567201.jpg,angry
Dataset\train\angry\Training_23585159.jpg,angry
Dataset\train\angry\Training_23625584.jpg,angry
Dataset\train\angry\Training_23630570.jpg,angry
Dataset\train\angry\Training_23633484.jpg,angry
Dataset\train\angry\Training_23689020.jpg,angry
Dataset\train\angry\Training_23734703.jpg,angry
Dataset\train\angry\Training_23736738.jpg,angry
Dataset\train\angry\Training_2374009.jpg,angry
Dataset\train\angry\Training_23781912.jpg,angry
Dataset\train\angry\Training_23785053.jpg,angry
Dataset\train\angry\Training_23801875.jpg,angry
Dataset\train\angry\Training_23827654.jpg,angry
Dataset\train\angry\Training_23853526.jpg,angry
Dataset\train\angry\Training_23854394.jpg,angry
Dataset\train\angry\Training_23864364.jpg,angry
Dataset\train\angry\Training_23900654.jpg,angry
Dataset\train\angry\Training_23944618.jpg,angry
Dataset\train\angry\Training_2395249.jpg,angry
Dataset\train\angry\Training_24035711.jpg,angry
Dataset\train\angry\Training_24044171.jpg,angry
Dataset\train\angry\Training_24047186.jpg,angry
Dataset\train\angry\Training_24061789.jpg,angry
Dataset\train\angry\Training_24210427.jpg,angry
Dataset\train\angry\Training_24212027.jpg,angry
Dataset\train\angry\Training_24218021.jpg,angry
Dataset\train\angry\Training_24236148.jpg,angry
Dataset\train\angry\Training_24299949.jpg,angry
Dataset\train\angry\Training_24301976.jpg,angry
Dataset\train\angry\Training_24306297.jpg,angry
Dataset\train\angry\Training_24314794.jpg,angry
Dataset\train\angry\Training_24372639.jpg,angry
Dataset\train\angry\Training_24409466.jpg,angry
Dataset\train\angry\Training_24419294.jpg,angry
Dataset\train\angry\Training_24422889.jpg,angry
Dataset\train\angry\Training_24439859.jpg,angry
Dataset\train\angry\Training_24503186.jpg,angry
Dataset\train\angry\Training_24511742.jpg,angry
Dataset\train\angry\Training_24522911.jpg,angry
Dataset\train\angry\Training_24539523.jpg,angry
Dataset\train\angry\Training_24553032.jpg,angry
Dataset\train\angry\Training_24567425.jpg,angry
Dataset\train\angry\Training_2461109.jpg,angry
Dataset\train\angry\Training_24625492.jpg,angry
Dataset\train\angry\Training_24637963.jpg,angry
Dataset\train\angry\Training_24639076.jpg,angry
Dataset\train\angry\Training_2467883.jpg,angry
Dataset\train\angry\Training_24687742.jpg,angry
Dataset\train\angry\Training_24737960.jpg,angry
Dataset\train\angry\Training_24759868.jpg,angry
Dataset\train\angry\Training_247656.jpg,angry
Dataset\train\angry\Training_24800797.jpg,angry
Dataset\train\angry\Training_24816787.jpg,angry
Dataset\train\angry\Training_24825200.jpg,angry
Dataset\train\angry\Training_24890384.jpg,angry
Dataset\train\angry\Training_24917234.jpg,angry
Dataset\train\angry\Training_24935028.jpg,angry
Dataset\train\angry\Training_24963813.jpg,angry
Dataset\train\angry\Training_2496501.jpg,angry
Dataset\train\angry\Training_24978929.jpg,angry
Dataset\train\angry\Training_25059339.jpg,angry
Dataset\train\angry\Training_25123087.jpg,angry
Dataset\train\angry\Training_25127621.jpg,angry
Dataset\train\angry\Training_25131560.jpg,angry
Dataset\train\angry\Training_25188983.jpg,angry
Dataset\train\angry\Training_25282295.jpg,angry
Dataset\train\angry\Training_25283800.jpg,angry
Dataset\train\angry\Training_25291602.jpg,angry
Dataset\train\angry\Training_25323093.jpg,angry
Dataset\train\angry\Training_25353266.jpg,angry
Dataset\train\angry\Training_25376117.jpg,angry
Dataset\train\angry\Training_25381827.jpg,angry
Dataset\train\angry\Training_25396368.jpg,angry
Dataset\train\angry\Training_25412694.jpg,angry
Dataset\train\angry\Training_25413066.jpg,angry
Dataset\train\angry\Training_25440354.jpg,angry
Dataset\train\angry\Training_25463356.jpg,angry
Dataset\train\angry\Training_25465383.jpg,angry
Dataset\train\angry\Training_25475703.jpg,angry
Dataset\train\angry\Training_25510140.jpg,angry
Dataset\train\angry\Training_25576729.jpg,angry
Dataset\train\angry\Training_25593834.jpg,angry
Dataset\train\angry\Training_25593873.jpg,angry
Dataset\train\angry\Training_25605469.jpg,angry
Dataset\train\angry\Training_256301.jpg,angry
Dataset\train\angry\Training_25632745.jpg,angry
Dataset\train\angry\Training_25655245.jpg,angry
Dataset\train\angry\Training_25665702.jpg,angry
Dataset\train\angry\Training_25687624.jpg,angry
Dataset\train\angry\Training_25693582.jpg,angry
Dataset\train\angry\Training_25706466.jpg,angry
Dataset\train\angry\Training_25739285.jpg,angry
Dataset\train\angry\Training_25766067.jpg,angry
Dataset\train\angry\Training_25769027.jpg,angry
Dataset\train\angry\Training_25777079.jpg,angry
Dataset\train\angry\Training_25785881.jpg,angry
Dataset\train\angry\Training_25798948.jpg,angry
Dataset\train\angry\Training_25806207.jpg,angry
Dataset\train\angry\Training_25812708.jpg,angry
Dataset\train\angry\Training_25815231.jpg,angry
Dataset\train\angry\Training_25823142.jpg,angry
Dataset\train\angry\Training_2583654.jpg,angry
Dataset\train\angry\Training_25876427.jpg,angry
Dataset\train\angry\Training_25898364.jpg,angry
Dataset\train\angry\Training_25899060.jpg,angry
Dataset\train\angry\Training_25941890.jpg,angry
Dataset\train\angry\Training_25951310.jpg,angry
Dataset\train\angry\Training_25953202.jpg,angry
Dataset\train\angry\Training_25953867.jpg,angry
Dataset\train\angry\Training_25957924.jpg,angry
Dataset\train\angry\Training_25966223.jpg,angry
Dataset\train\angry\Training_25979060.jpg,angry
Dataset\train\angry\Training_25986851.jpg,angry
Dataset\train\angry\Training_26002691.jpg,angry
Dataset\train\angry\Training_26018611.jpg,angry
Dataset\train\angry\Training_26083913.jpg,angry
Dataset\train\angry\Training_26107937.jpg,angry
Dataset\train\angry\Training_26142456.jpg,angry
Dataset\train\angry\Training_26143246.jpg,angry
Dataset\train\angry\Training_26149819.jpg,angry
Dataset\train\angry\Training_26173202.jpg,angry
Dataset\train\angry\Training_26212740.jpg,angry
Dataset\train\angry\Training_26240227.jpg,angry
Dataset\train\angry\Training_26257159.jpg,angry
Dataset\train\angry\Training_26264619.jpg,angry
Dataset\train\angry\Training_26290543.jpg,angry
Dataset\train\angry\Training_26298130.jpg,angry
Dataset\train\angry\Training_26308792.jpg,angry
Dataset\train\angry\Training_26411402.jpg,angry
Dataset\train\angry\Training_26424238.jpg,angry
Dataset\train\angry\Training_26524970.jpg,angry
Dataset\train\angry\Training_26541999.jpg,angry
Dataset\train\angry\Training_26544923.jpg,angry
Dataset\train\angry\Training_26564782.jpg,angry
Dataset\train\angry\Training_26591418.jpg,angry
Dataset\train\angry\Training_26603319.jpg,angry
Dataset\train\angry\Training_26680542.jpg,angry
Dataset\train\angry\Training_26681159.jpg,angry
Dataset\train\angry\Training_26681413.jpg,angry
Dataset\train\angry\Training_26704038.jpg,angry
Dataset\train\angry\Training_26725211.jpg,angry
Dataset\train\angry\Training_26748098.jpg,angry
Dataset\train\angry\Training_26780207.jpg,angry
Dataset\train\angry\Training_26800697.jpg,angry
Dataset\train\angry\Training_26848938.jpg,angry
Dataset\train\angry\Training_26849568.jpg,angry
Dataset\train\angry\Training_26852211.jpg,angry
Dataset\train\angry\Training_26951714.jpg,angry
Dataset\train\angry\Training_2697853.jpg,angry
Dataset\train\angry\Training_26991794.jpg,angry
Dataset\train\angry\Training_27045933.jpg,angry
Dataset\train\angry\Training_2705239.jpg,angry
Dataset\train\angry\Training_27068424.jpg,angry
Dataset\train\angry\Training_27071420.jpg,angry
Dataset\train\angry\Training_27072144.jpg,angry
Dataset\train\angry\Training_27120059.jpg,angry
Dataset\train\angry\Training_27131777.jpg,angry
Dataset\train\angry\Training_27165790.jpg,angry
Dataset\train\angry\Training_27211148.jpg,angry
Dataset\train\angry\Training_27212191.jpg,angry
Dataset\train\disgust\Training_10371709.jpg,disgust
Dataset\train\disgust\Training_10598340.jpg,disgust
Dataset\train\disgust\Training_1070239.jpg,disgust
Dataset\train\disgust\Training_11050021.jpg,disgust
Dataset\train\disgust\Training_11550217.jpg,disgust
Dataset\train\disgust\Training_11652168.jpg,disgust
Dataset\train\disgust\Training_11660541.jpg,disgust
Dataset\train\disgust\Training_11732399.jpg,disgust
Dataset\train\disgust\Training_11753994.jpg,disgust
Dataset\train\disgust\Training_11871637.jpg,disgust
Dataset\train\disgust\Training_11946126.jpg,disgust
Dataset\train\disgust\Training_12026955.jpg,disgust
Dataset\train\disgust\Training_12096769.jpg,disgust
Dataset\train\disgust\Training_12122862.jpg,disgust
Dataset\train\disgust\Training_12525818.jpg,disgust
Dataset\train\disgust\Training_12896398.jpg,disgust
Dataset\train\disgust\Training_12950225.jpg,disgust
Dataset\train\disgust\Training_13362748.jpg,disgust
Dataset\train\disgust\Training_13647830.jpg,disgust
Dataset\train\disgust\Training_13740441.jpg,disgust
Dataset\train\disgust\Training_13902995.jpg,disgust
Dataset\train\disgust\Training_13949642.jpg,disgust
Dataset\train\disgust\Training_14049546.jpg,disgust
Dataset\train\disgust\Training_14064382.jpg,disgust
Dataset\train\disgust\Training_14124662.jpg,disgust
Dataset\train\disgust\Training_14528146.jpg,disgust
Dataset\train\disgust\Training_14719775.jpg,disgust
Dataset\train\disgust\Training_15104479.jpg,disgust
Dataset\train\disgust\Training_15256337.jpg,disgust
Dataset\train\disgust\Training_1527298.jpg,disgust
Dataset\train\disgust\Training_15293498.jpg,disgust
Dataset\train\disgust\Training_15485143.jpg,disgust
Dataset\train\disgust\Training_16203955.jpg,disgust
Dataset\train\disgust\Training_16391066.jpg,disgust
Dataset\train\disgust\Training_16497482.jpg,disgust
Dataset\train\disgust\Training_1654496.jpg,disgust
Dataset\train\disgust\Training_16806541.jpg,disgust
Dataset\train\disgust\Training_17174181.jpg,disgust
Dataset\train\disgust\Training_17705855.jpg,disgust
Dataset\train\disgust\Training_18270362.jpg,disgust
Dataset\train\disgust\Training_18375779.jpg,disgust
Dataset\train\disgust\Training_18584683.jpg,disgust
Dataset\train\disgust\Training_18809541.jpg,disgust
Dataset\train\disgust\Training_19204784.jpg,disgust
Dataset\train\disgust\Training_19209073.jpg,disgust
Dataset\train\disgust\Training_19213548.jpg,disgust
Dataset\train\disgust\Training_19352710.jpg,disgust
Dataset\train\disgust\Training_19915172.jpg,disgust
Dataset\train\disgust\Training_20322339.jpg,disgust
Dataset\train\disgust\Training_2036746.jpg,disgust
Dataset\train\disgust\Training_20381848.jpg,disgust
Dataset\train\disgust\Training_20767880.jpg,disgust
Dataset\train\disgust\Training_20847777.jpg,disgust
Dataset\train\disgust\Training_21653452.jpg,disgust
Dataset\train\disgust\Training_21936703.jpg,disgust
Dataset\train\disgust\Training_22751863.jpg,disgust
Dataset\train\disgust\Training_22784404.jpg,disgust
Dataset\train\disgust\Training_22935237.jpg,disgust
Dataset\train\disgust\Training_23533665.jpg,disgust
Dataset\train\disgust\Training_2408820.jpg,disgust
Dataset\train\disgust\Training_24134865.jpg,disgust
Dataset\train\disgust\Training_24397096.jpg,disgust
Dataset\train\disgust\Training_24546801.jpg,disgust
Dataset\train\disgust\Training_24592307.jpg,disgust
Dataset\train\disgust\Training_24609766.jpg,disgust
Dataset\train\disgust\Training_24684250.jpg,disgust
Dataset\train\disgust\Training_25421729.jpg,disgust
Dataset\train\disgust\Training_25520941.jpg,disgust
Dataset\train\disgust\Training_25610374.jpg,disgust
Dataset\train\disgust\Training_25631538.jpg,disgust
Dataset\train\disgust\Training_2580532.jpg,disgust
Dataset\train\disgust\Training_26453750.jpg,disgust
Dataset\train\disgust\Training_26571048.jpg,disgust
Dataset\train\disgust\Training_26971398.jpg,disgust
Dataset\train\disgust\Training_27046033.jpg,disgust
Dataset\train\disgust\Training_27171859.jpg,disgust
Dataset\train\disgust\Training_27222615.jpg,disgust
Dataset\train\disgust\Training_27502021.jpg,disgust
Dataset\train\disgust\Training_27574839.jpg,disgust
Dataset\train\disgust\Training_27695321.jpg,disgust
Dataset\train\disgust\Training_27772190.jpg,disgust
Dataset\train\disgust\Training_28365203.jpg,disgust
Dataset\train\disgust\Training_28653785.jpg,disgust
Dataset\train\disgust\Training_28804902.jpg,disgust
Dataset\train\disgust\Training_29267008.jpg,disgust
Dataset\train\disgust\Training_29347623.jpg,disgust
Dataset\train\disgust\Training_29683994.jpg,disgust
Dataset\train\disgust\Training_29819217.jpg,disgust
Dataset\train\disgust\Training_29849827.jpg,disgust
Dataset\train\disgust\Training_29984761.jpg,disgust
Dataset\train\disgust\Training_30098191.jpg,disgust
Dataset\train\disgust\Training_30792119.jpg,disgust
Dataset\train\disgust\Training_31073465.jpg,disgust
Dataset\train\disgust\Training_31108028.jpg,disgust
Dataset\train\disgust\Training_31277732.jpg,disgust
Dataset\train\disgust\Training_31573701.jpg,disgust
Dataset\train\disgust\Training_31585404.jpg,disgust
Dataset\train\disgust\Training_31710630.jpg,disgust
Dataset\train\disgust\Training_31805016.jpg,disgust
Dataset\train\disgust\Training_32702370.jpg,disgust
Dataset\train\disgust\Training_33035381.jpg,disgust
Dataset\train\disgust\Training_33037753.jpg,disgust
Dataset\train\disgust\Training_33099414.jpg,disgust
Dataset\train\disgust\Training_3310799.jpg,disgust
Dataset\train\disgust\Training_33294423.jpg,disgust
Dataset\train\disgust\Training_33540829.jpg,disgust
Dataset\train\disgust\Training_33580687.jpg,disgust
Dataset\train\disgust\Training_33653190.jpg,disgust
Dataset\train\disgust\Training_33820609.jpg,disgust
Dataset\train\disgust\Training_33844261.jpg,disgust
Dataset\train\disgust\Training_33869302.jpg,disgust
Dataset\train\disgust\Training_33936842.jpg,disgust
Dataset\train\disgust\Training_34358742.jpg,disgust
Dataset\train\disgust\Training_35148883.jpg,disgust
Dataset\train\disgust\Training_35175107.jpg,disgust
Dataset\train\disgust\Training_3566649.jpg,disgust
Dataset\train\disgust\Training_35846483.jpg,disgust
Dataset\train\disgust\Training_36543482.jpg,disgust
Dataset\train\disgust\Training_36703585.jpg,disgust
Dataset\train\disgust\Training_36831728.jpg,disgust
Dataset\train\disgust\Training_37121508.jpg,disgust
Dataset\train\disgust\Training_37127217.jpg,disgust
Dataset\train\disgust\Training_37283266.jpg,disgust
Dataset\train\disgust\Training_37397798.jpg,disgust
Dataset\train\disgust\Training_37499253.jpg,disgust
Dataset\train\disgust\Training_37638277.jpg,disgust
Dataset\train\disgust\Training_37841621.jpg,disgust
Dataset\train\disgust\Training_37855272.jpg,disgust
Dataset\train\disgust\Training_38088257.jpg,disgust
Dataset\train\disgust\Training_38147790.jpg,disgust
Dataset\train\disgust\Training_3858356.jpg,disgust
Dataset\train\disgust\Training_39197750.jpg,disgust
Dataset\train\disgust\Training_39330477.jpg,disgust
Dataset\train\disgust\Training_39642150.jpg,disgust
Dataset\train\disgust\Training_39701184.jpg,disgust
Dataset\train\disgust\Training_39831964.jpg,disgust
Dataset\train\disgust\Training_40146926.jpg,disgust
Dataset\train\disgust\Training_40778169.jpg,disgust
Dataset\train\disgust\Training_40939984.jpg,disgust
Dataset\train\disgust\Training_41001987.jpg,disgust
Dataset\train\disgust\Training_41134076.jpg,disgust
Dataset\train\disgust\Training_41238958.jpg,disgust
Dataset\train\disgust\Training_41474720.jpg,disgust
Dataset\train\disgust\Training_41636253.jpg,disgust
Dataset\train\disgust\Training_41823318.jpg,disgust
Dataset\train\disgust\Training_42047667.jpg,disgust
Dataset\train\disgust\Training_42237066.jpg,disgust
Dataset\train\disgust\Training_42657020.jpg,disgust
Dataset\train\disgust\Training_43083070.jpg,disgust
Dataset\train\disgust\Training_43545246.jpg,disgust
Dataset\train\disgust\Training_43728047.jpg,disgust
Dataset\train\disgust\Training_43870418.jpg,disgust
Dataset\train\disgust\Training_43960078.jpg,disgust
Dataset\train\disgust\Training_43986935.jpg,disgust
Dataset\train\disgust\Training_44375986.jpg,disgust
Dataset\train\disgust\Training_44470373.jpg,disgust
Dataset\train\disgust\Training_44537352.jpg,disgust
Dataset\train\disgust\Training_44993228.jpg,disgust
Dataset\train\disgust\Training_45352156.jpg,disgust
Dataset\train\disgust\Training_46272812.jpg,disgust
Dataset\train\disgust\Training_46523257.jpg,disgust
Dataset\train\disgust\Training_46615143.jpg,disgust
Dataset\train\disgust\Training_46906248.jpg,disgust
Dataset\train\disgust\Training_46951397.jpg,disgust
Dataset\train\disgust\Training_47680332.jpg,disgust
Dataset\train\disgust\Training_48227146.jpg,disgust
